date,price,bedrooms,bathrooms,sqft_living,floors,yr_built,street,city,statezip
2014-05-29 00:00:00,395000.0,2.0,1.0,1320,1.5,1909,2000 30th Ave S,Seattle,WA 98144
2014-05-29 00:00:00,510000.0,3.0,1.5,2240,2.0,1929,8205 20th Ave NE,Seattle,WA 98115
2014-05-29 00:00:00,723000.0,4.0,2.25,1960,1.0,1959,233 111th Ave SE,Bellevue,WA 98004
2014-05-29 00:00:00,503000.0,3.0,2.0,2590,2.0,1988,21409 SE 215th St,Maple Valley,WA 98038
2014-05-29 00:00:00,672500.0,4.0,2.75,2620,2.0,2000,22615 SE 14th Pl,Sammamish,WA 98075
2014-05-29 00:00:00,860000.0,3.0,2.5,2770,2.0,1991,17012 SE 47th Way,Bellevue,WA 98006
2014-05-29 00:00:00,475300.0,3.0,1.0,2110,1.0,1924,9719 130th Ave NE,Kirkland,WA 98033
2014-05-29 00:00:00,295000.0,4.0,2.5,2290,2.0,2001,530 Olympia Ave SE,Renton,WA 98058
2014-05-29 00:00:00,1425000.0,4.0,4.25,4960,2.5,1909,2611 1st Ave N,Seattle,WA 98109
2014-05-29 00:00:00,250000.0,2.0,1.0,1110,1.0,1951,3218 S 148th St,SeaTac,WA 98168
2014-05-29 00:00:00,658000.0,4.0,2.75,3310,2.0,2008,8830 McIntosh Ct SE,Snoqualmie,WA 98065
2014-05-29 00:00:00,83000.0,2.0,1.0,900,1.0,1918,14440 51st Ave S,Tukwila,WA 98168
2014-05-29 00:00:00,685000.0,3.0,1.75,1940,1.0,1960,8750 Fauntlee Crest SW,Seattle,WA 98136
2014-05-29 00:00:00,210000.0,3.0,1.75,1590,2.0,1986,1626 S 245th Pl,Des Moines,WA 98198
2014-05-29 00:00:00,650880.0,3.0,2.5,2930,2.0,2008,34303 Elm Ave SE,Snoqualmie,WA 98065
2014-05-29 00:00:00,350000.0,4.0,2.5,2040,2.0,2011,2471 S 116th Way,Seattle,WA 98168
2014-05-29 00:00:00,305000.0,2.0,2.25,1000,3.0,2006,7534 24th Ave NW,Seattle,WA 98117
2014-05-29 00:00:00,645000.0,3.0,3.25,1730,2.0,2008,1949-1953 9th Ave W,Seattle,WA 98119
2014-05-30 00:00:00,385000.0,3.0,1.0,1220,1.0,1901,1915 E Marion St,Seattle,WA 98122
2014-05-30 00:00:00,860000.0,3.0,2.25,3060,2.0,1983,4651 175th Ave SE,Bellevue,WA 98006
2014-05-30 00:00:00,395000.0,4.0,2.5,2910,2.0,2002,24923 161st Pl SE,Covington,WA 98042
2014-05-30 00:00:00,260000.0,3.0,1.75,1050,1.0,1980,16241 19th Ave SW,Burien,WA 98166
2014-05-30 00:00:00,196440.0,3.0,2.0,1560,1.0,1992,130 Main St,Algona,WA 98001
2014-05-30 00:00:00,425000.0,3.0,1.75,1680,1.0,1900,927 N 79th St,Seattle,WA 98103
2014-05-30 00:00:00,2400000.0,4.0,3.25,4140,1.0,1977,9415 NE 27th St,Clyde Hill,WA 98004
2014-05-30 00:00:00,369000.0,3.0,2.0,1550,1.0,1959,8102 7th Ave SW,Seattle,WA 98106
2014-05-30 00:00:00,1385000.0,6.0,2.75,5700,1.0,1977,4600-4748 136th Ave SE,Bellevue,WA 98006
2014-05-30 00:00:00,349900.0,3.0,2.5,2200,2.0,1990,15637 156th Pl SE,Renton,WA 98058
2014-05-30 00:00:00,650000.0,2.0,2.5,1740,2.0,1994,319 25th Ave E,Seattle,WA 98112
2014-05-30 00:00:00,299950.0,3.0,1.0,1210,1.0,1955,8430 8th Ave SW,Seattle,WA 98106
2014-05-30 00:00:00,625000.0,4.0,3.25,4240,2.0,1989,30924 36th Ave SW,Federal Way,WA 98023
2014-05-30 00:00:00,190000.0,3.0,2.25,1590,1.0,1978,27523-27527 43rd Ave S,Auburn,WA 98001
2014-05-30 00:00:00,715000.0,4.0,1.75,3420,1.0,1947,10718 Exeter Ave NE,Seattle,WA 98125
2014-05-30 00:00:00,659000.0,4.0,2.5,3190,1.0,1946,10326 Fischer Pl NE,Seattle,WA 98125
2014-05-30 00:00:00,490000.0,3.0,1.75,1920,1.0,1947,4832 38th Ave SW,Seattle,WA 98126
2014-05-30 00:00:00,415000.0,2.0,1.75,1340,1.0,2004,13283 228th Pl NE,Redmond,WA 98053
2014-05-30 00:00:00,750000.0,3.0,1.75,1700,1.0,1947,3621 45th Ave W,Seattle,WA 98199
2014-05-30 00:00:00,700000.0,4.0,2.5,2310,1.5,1927,8216 Linden Ave N,Seattle,WA 98103
2014-05-30 00:00:00,425000.0,3.0,1.75,1510,1.0,1989,12629 468th Ave SE,North Bend,WA 98045
2014-05-30 00:00:00,642000.0,3.0,2.5,2670,1.0,1987,2834 220th Pl NE,Sammamish,WA 98074
2014-05-30 00:00:00,655000.0,4.0,2.25,2060,1.0,1983,4730 162nd Ct SE,Bellevue,WA 98006
2014-05-30 00:00:00,1365000.0,3.0,2.5,2090,1.5,1928,3832 43rd Ave NE,Seattle,WA 98105
2014-05-30 00:00:00,458000.0,5.0,2.5,3090,1.0,1957,9631 NE 198th St,Bothell,WA 98011
2014-05-30 00:00:00,330000.0,2.0,2.5,1240,2.0,2007,4346 28th Ave S,Seattle,WA 98108
2014-05-30 00:00:00,384950.0,3.0,2.5,1860,2.0,2000,7556 NE 203rd St,Kenmore,WA 98028
2014-05-30 00:00:00,560000.0,3.0,1.5,2000,1.0,1953,10605 9th Ave NW,Seattle,WA 98177
2014-05-30 00:00:00,950000.0,4.0,1.75,2500,1.0,1970,7615 E Mercer Way,Mercer Island,WA 98040
2014-05-30 00:00:00,465000.0,4.0,2.25,1820,1.0,1977,15812 182nd Ave NE,Woodinville,WA 98072
2014-05-30 00:00:00,425000.0,3.0,2.25,1820,1.0,1974,13807 129th Pl NE,Kirkland,WA 98034
2014-05-30 00:00:00,315000.0,3.0,2.0,1060,1.0,1981,5452 31st Ave SW,Seattle,WA 98126
2014-05-30 00:00:00,530000.0,3.0,2.5,1950,2.0,1988,23438 NE 29th Pl,Sammamish,WA 98074
2014-05-30 00:00:00,399000.0,2.0,1.0,940,1.0,1911,3209 63rd Ave SW,Seattle,WA 98116
2014-05-30 00:00:00,168000.0,2.0,1.5,1220,1.5,1976,24709 13th Ave S,Des Moines,WA 98198
2014-05-30 00:00:00,1886700.0,5.0,3.5,4180,2.0,2004,2526 104th Ave SE,Bellevue,WA 98004
2014-05-30 00:00:00,374000.0,3.0,1.0,1200,1.0,1971,15616 173rd Ave NE,Woodinville,WA 98072
2014-05-30 00:00:00,740000.0,5.0,3.75,3990,2.0,1937,1714 NE Brockman Pl,Seattle,WA 98125
2014-05-30 00:00:00,280000.0,2.0,1.0,1880,1.0,1919,8611 32nd Ave SW,Seattle,WA 98126
2014-05-30 00:00:00,322000.0,4.0,2.5,2280,2.0,1994,10012 SE 244th Ct,Kent,WA 98030
2014-05-30 00:00:00,459900.0,3.0,1.75,2580,1.0,1951,4525 119th Ave SE,Bellevue,WA 98006
2014-05-30 00:00:00,750000.0,4.0,2.75,2600,1.0,1976,6820 39th Ave NE,Seattle,WA 98115
2014-05-30 00:00:00,1256500.0,4.0,2.5,3150,2.0,1966,8551 SE 80th St,Mercer Island,WA 98040
2014-05-30 00:00:00,3710000.0,4.0,3.5,5550,2.0,2000,3222 78th Pl NE,Medina,WA 98039
2014-05-30 00:00:00,427000.0,5.0,2.75,2220,1.0,1973,3112 21st Ave S,Seattle,WA 98144
2014-05-30 00:00:00,800000.0,2.0,2.25,1730,2.0,1947,10060 SW Dock St,Vashon,WA 98070
2014-05-30 00:00:00,735000.0,4.0,3.0,2840,1.5,1931,3849 Cascadia Ave S,Seattle,WA 98118
2014-05-30 00:00:00,642000.0,4.0,2.5,2560,2.0,1992,3964 262nd Ave SE,Issaquah,WA 98029
2014-05-30 00:00:00,240000.0,3.0,2.0,1330,1.0,1900,527 S Donovan St,Seattle,WA 98108
2014-05-30 00:00:00,645500.0,2.0,1.0,1890,1.5,1909,6723 17th Ave NW,Seattle,WA 98117
2014-05-30 00:00:00,840000.0,7.0,4.5,4290,1.5,1982,13527 231st Pl SE,Issaquah,WA 98027
2014-05-30 00:00:00,475000.0,2.0,2.0,1540,2.0,1983,3304 288th Ave NE,Redmond,WA 98053
2014-05-30 00:00:00,568000.0,4.0,2.0,2340,1.0,1966,2202 238th Ave SE,Sammamish,WA 98075
2014-05-30 00:00:00,325000.0,3.0,1.75,2180,1.0,1961,9670 41st Ave S,Seattle,WA 98118
2014-05-30 00:00:00,825500.0,3.0,2.5,2780,2.0,2009,12449 94th Ave NE,Kirkland,WA 98034
2014-05-30 00:00:00,499431.0,4.0,2.75,2620,2.0,2013,1107 SE 10th St,North Bend,WA 98045
2014-05-30 00:00:00,919204.0,4.0,3.5,3760,2.0,2014,2822 NW 74th St,Seattle,WA 98117
2014-05-30 00:00:00,545000.0,4.0,2.5,2720,2.0,2012,35229 SE Terrace St,Snoqualmie,WA 98065
2014-05-31 00:00:00,660000.0,3.0,2.25,2675,2.0,1984,21311 SE 20th St,Sammamish,WA 98075
2014-05-31 00:00:00,538888.0,5.0,2.75,2080,2.0,1987,23022 NE 21st St,Sammamish,WA 98074
2014-05-31 00:00:00,693000.0,3.0,2.5,2460,2.0,1996,Valley View Trail,Redmond,WA 98052
2014-05-31 00:00:00,289950.0,3.0,2.5,1960,2.0,2004,2826 Access Rd,Renton,WA 98056
2014-05-31 00:00:00,587000.0,4.0,2.5,2550,2.0,1992,13013 NE 202nd Pl,Woodinville,WA 98072
2014-05-31 00:00:00,615000.0,3.0,2.25,1760,3.0,2014,601 22nd Ave,Seattle,WA 98122
2014-06-01 00:00:00,459000.0,3.0,1.75,1620,1.0,1974,9607 NE 128th St,Kirkland,WA 98034
2014-06-01 00:00:00,243000.0,3.0,1.75,1790,1.0,1960,23042 16th Ave S,Des Moines,WA 98198
2014-06-01 00:00:00,1505000.0,4.0,3.5,3480,2.0,1926,1905 33rd Ave S,Seattle,WA 98144
2014-06-01 00:00:00,660000.0,4.0,1.75,2780,2.0,1978,20850 NE 26th Pl,Sammamish,WA 98074
2014-06-01 00:00:00,1595000.0,5.0,3.0,3640,2.0,1982,17200 SE 29th Ct,Bellevue,WA 98008
2014-06-01 00:00:00,250000.0,1.0,1.0,750,1.0,1918,4356 SW Concord St,Seattle,WA 98136
2014-06-02 00:00:00,315000.0,3.0,1.0,960,1.0,1952,1715 NE 135th St,Seattle,WA 98125
2014-06-02 00:00:00,404000.0,3.0,1.5,2030,1.0,1963,4915 17th Ave S,Seattle,WA 98108
2014-06-02 00:00:00,559900.0,3.0,2.75,2930,1.0,2004,18960 131st Pl NE,Woodinville,WA 98072
2014-06-02 00:00:00,285000.0,2.0,2.5,1380,2.0,2011,2802 SW Bataan St,Seattle,WA 98126
2014-06-02 00:00:00,500000.0,3.0,2.0,1720,1.0,1941,4825 27th Ave S,Seattle,WA 98108
2014-06-02 00:00:00,380000.0,2.0,1.0,1210,1.0,1950,4532 13th Ave S,Seattle,WA 98108
2014-06-02 00:00:00,469000.0,3.0,1.0,950,1.5,1948,1911 E Columbia St,Seattle,WA 98122
2014-06-02 00:00:00,405000.0,2.0,1.75,1710,2.0,1920,4131 SW Kenyon St,Seattle,WA 98136
2014-06-02 00:00:00,439900.0,2.0,2.0,1410,1.5,1909,31103 SE 85th Pl,Preston,WA 98050
2014-06-02 00:00:00,525000.0,4.0,2.5,2910,2.0,2006,25480 SE 275th Pl,Maple Valley,WA 98038
2014-06-02 00:00:00,580000.0,4.0,2.5,2220,2.0,1988,4055 238th Pl SE,Issaquah,WA 98029
2014-06-02 00:00:00,1250000.0,5.0,3.25,3160,2.0,1972,7325 86th Ave SE,Mercer Island,WA 98040
2014-06-02 00:00:00,275000.0,3.0,2.0,1380,1.0,2008,24031 SE 262nd Pl,Maple Valley,WA 98038
2014-06-02 00:00:00,629000.0,3.0,2.0,1760,1.0,1920,2439 Piedmont Pl W,Seattle,WA 98199
2014-06-02 00:00:00,395000.0,1.0,1.0,730,1.0,1911,6215 30th Ave NW,Seattle,WA 98107
2014-06-02 00:00:00,965000.0,4.0,2.5,2460,2.0,1938,1024 Washington Pl E,Seattle,WA 98112
2014-06-02 00:00:00,820000.0,3.0,1.75,2160,1.0,1960,2000-2098 NE 68th St,Seattle,WA 98115
2014-06-02 00:00:00,661000.0,4.0,2.25,1990,1.5,1932,4426 38th Ave SW,Seattle,WA 98126
2014-06-02 00:00:00,789000.0,3.0,3.0,3740,2.0,1991,9900 SW Quartermaster Dr,Vashon,WA 98070
2014-06-02 00:00:00,668500.0,4.0,2.5,2710,2.0,1999,667 237th Pl SE,Sammamish,WA 98074
2014-06-02 00:00:00,350000.0,3.0,2.5,2680,2.0,1990,31456 117th Pl SE,Auburn,WA 98092
2014-06-02 00:00:00,250000.0,4.0,2.0,1850,1.0,1978,4511 S 262nd St,Kent,WA 98032
2014-06-02 00:00:00,725995.0,4.0,2.5,3190,2.0,2001,7704 Heather Ave SE,Snoqualmie,WA 98065
2014-06-02 00:00:00,1000000.0,3.0,2.5,2730,2.0,1998,13428 NE 12th Pl,Bellevue,WA 98005
2014-06-02 00:00:00,686000.0,3.0,1.5,1840,2.0,1961,11727 9th Ave NW,Seattle,WA 98177
2014-06-02 00:00:00,665000.0,4.0,2.5,2720,2.0,1987,2110 216th Pl NE,Sammamish,WA 98074
2014-06-02 00:00:00,1965221.0,4.0,3.5,4370,2.0,2003,2523-2533 103rd Ave SE,Bellevue,WA 98004
2014-06-02 00:00:00,653000.0,3.0,2.5,2290,2.0,2006,2172 NE Noble St,Issaquah,WA 98029
2014-06-02 00:00:00,430000.0,2.0,1.0,990,1.0,1947,8059 Loyal Way NW,Seattle,WA 98117
2014-06-02 00:00:00,305000.0,2.0,1.5,1140,2.0,1988,4150 244th Pl SE,Issaquah,WA 98029
2014-06-02 00:00:00,809000.0,4.0,1.5,1840,2.0,1917,1218 19th Ave E,Seattle,WA 98112
2014-06-02 00:00:00,440150.0,2.0,1.0,1110,1.0,1947,12216 Greenwood Ave N,Seattle,WA 98133
2014-06-02 00:00:00,615000.0,4.0,2.5,2150,2.0,1985,14151 174th Pl NE,Redmond,WA 98052
2014-06-02 00:00:00,1035000.0,3.0,2.5,2230,2.0,2003,1840-1846 9th St W,Kirkland,WA 98033
2014-06-02 00:00:00,455000.0,2.0,1.0,1170,1.0,1941,9552 Phinney Ave N,Seattle,WA 98103
2014-06-02 00:00:00,635000.0,3.0,2.5,1960,1.0,1940,4131 51st Ave S,Seattle,WA 98118
2014-06-02 00:00:00,675000.0,3.0,2.25,2610,2.0,1988,10090 177th Ave NE,Redmond,WA 98052
2014-06-02 00:00:00,316000.0,3.0,2.25,2130,1.0,1987,20312 102nd Pl SE,Kent,WA 98031
2014-06-02 00:00:00,955000.0,3.0,2.25,3020,2.0,1969,12599 NE 39th St,Bellevue,WA 98005
2014-06-02 00:00:00,985000.0,3.0,1.75,1670,2.0,1912,1808 38th Ave E,Seattle,WA 98112
2014-06-02 00:00:00,465500.0,3.0,1.75,1890,1.0,1965,5047 43rd Ave S,Seattle,WA 98118
2014-06-02 00:00:00,305000.0,3.0,1.0,950,1.0,1950,2023 NE 175th St,Shoreline,WA 98155
2014-06-02 00:00:00,645000.0,4.0,2.5,2430,1.0,1963,15048 NE 11th Pl,Bellevue,WA 98007
2014-06-02 00:00:00,730000.0,4.0,2.0,2360,1.0,1939,3635 41st Ave W,Seattle,WA 98199
2014-06-02 00:00:00,366000.0,3.0,1.75,1510,1.0,1967,8835 NE 138th St,Kirkland,WA 98034
2014-06-02 00:00:00,290000.0,3.0,2.5,2080,2.0,2002,25420 157th Ave SE,Covington,WA 98042
2014-06-02 00:00:00,472500.0,3.0,2.0,1750,1.0,1982,20604 SE 24th St,Sammamish,WA 98075
2014-06-02 00:00:00,550000.0,3.0,2.0,1810,1.5,1925,7820 Ashworth Ave N,Seattle,WA 98103
2014-06-02 00:00:00,410000.0,4.0,1.75,1790,1.0,1969,560 SW Fernwood St,Issaquah,WA 98027
2014-06-02 00:00:00,440000.0,4.0,2.75,2340,1.0,1967,19311 47th Ave NE,Lake Forest Park,WA 98155
2014-06-02 00:00:00,535000.0,3.0,2.5,1690,2.0,1984,4501-4507 186th Ave SE,Issaquah,WA 98027
2014-06-02 00:00:00,300000.0,4.0,2.5,2070,2.0,2003,11366 SE 298th Pl,Auburn,WA 98092
2014-06-02 00:00:00,432500.0,3.0,2.5,2240,2.0,2002,7311 Silent Creek Ave SE,Snoqualmie,WA 98065
2014-06-02 00:00:00,870000.0,4.0,3.0,4500,2.0,1980,5003 E Mercer Way,Mercer Island,WA 98040
2014-06-02 00:00:00,492000.0,3.0,1.75,2770,1.0,1978,15017 253rd Ave SE,Issaquah,WA 98027
2014-06-02 00:00:00,199950.0,3.0,1.0,1010,1.0,1969,29910-29918 21st Ave S,Federal Way,WA 98003
2014-06-02 00:00:00,439800.0,3.0,1.5,1120,1.0,1956,15524 SE 9th St,Bellevue,WA 98007
2014-06-02 00:00:00,320000.0,5.0,2.5,3020,1.0,1978,29234 158th Ave SE,Kent,WA 98042
2014-06-02 00:00:00,687000.0,4.0,3.25,4400,2.0,1993,28808 SE Mud Mountain Rd,Enumclaw,WA 98022
2014-06-02 00:00:00,345000.0,3.0,1.75,1990,1.0,1963,10238 65th Ave S,Seattle,WA 98178
2014-06-02 00:00:00,274950.0,3.0,1.0,1450,1.0,1958,5619 S 149th St,Tukwila,WA 98168
2014-06-02 00:00:00,270000.0,4.0,2.5,1920,2.0,1998,5307-5311 Quincy Ave SE,Auburn,WA 98092
2014-06-02 00:00:00,342000.0,2.0,2.5,1175,2.0,2005,9219 Stone Ave N,Seattle,WA 98103
2014-06-02 00:00:00,327000.0,3.0,1.5,1320,1.0,1970,11406 Nile Ave NE,Renton,WA 98059
2014-06-02 00:00:00,610000.0,5.0,2.5,3990,1.0,1962,431 26th Ave E,Seattle,WA 98112
2014-06-02 00:00:00,455000.0,2.0,1.0,1140,1.0,1947,2711 NE 75th St,Seattle,WA 98115
2014-06-02 00:00:00,540000.0,4.0,1.75,1720,1.5,1925,2722 30th Ave S,Seattle,WA 98144
2014-06-02 00:00:00,411000.0,4.0,2.75,2150,1.0,1976,7302 127th Pl SE,Newcastle,WA 98056
2014-06-02 00:00:00,544000.0,3.0,1.5,1790,1.5,1910,Schmitz Park to Alki Trail,Seattle,WA 98116
2014-06-02 00:00:00,802000.0,2.0,2.5,2210,1.0,2003,23216 NE 126th St,Redmond,WA 98053
2014-06-02 00:00:00,568500.0,3.0,2.75,2180,1.0,1981,10629 161st Avenue Northeast,Redmond,WA 98052
2014-06-02 00:00:00,391000.0,3.0,2.25,1410,2.0,2004,2134 NW Boulder Way Dr,Issaquah,WA 98027
2014-06-02 00:00:00,298000.0,3.0,2.5,1950,2.0,2010,24032 SE 263rd Pl,Maple Valley,WA 98038
2014-06-02 00:00:00,400000.0,3.0,2.5,1495,3.0,2006,1108 29th Ave S,Seattle,WA 98144
2014-06-03 00:00:00,425000.0,3.0,2.25,1660,1.0,1979,942 27th Ave,Seattle,WA 98122
2014-06-03 00:00:00,328500.0,3.0,2.5,1950,2.0,1990,23915 135th Pl SE,Kent,WA 98042
2014-06-03 00:00:00,650000.0,5.0,2.75,2550,1.5,1902,1417 26th Ave,Seattle,WA 98122
2014-06-03 00:00:00,850000.0,3.0,1.75,1370,1.0,1911,2015 42nd Ave E,Seattle,WA 98112
2014-06-03 00:00:00,930000.0,4.0,2.5,2200,2.0,1908,2418 10th Ave W,Seattle,WA 98119
2014-06-03 00:00:00,530000.0,3.0,1.75,1250,1.5,1942,2202 NE 83rd St,Seattle,WA 98115
2014-06-03 00:00:00,495000.0,4.0,2.25,2220,1.0,1961,5918 128th Ave SE,Bellevue,WA 98006
2014-06-03 00:00:00,500000.0,3.0,1.75,1620,1.0,1945,6209 40th Ave NE,Seattle,WA 98115
2014-06-03 00:00:00,325000.0,3.0,1.75,2250,1.0,1980,33316 E Lake Holm Dr SE,Auburn,WA 98092
2014-06-03 00:00:00,365000.0,3.0,2.5,1720,2.0,1990,29245 188 Ave SE,Kent,WA 98042
2014-06-03 00:00:00,471000.0,4.0,2.5,3030,2.0,1998,1165 SW 12th St,North Bend,WA 98045
2014-06-03 00:00:00,223000.0,3.0,1.0,1030,1.0,1961,26825 33rd Ave S,Kent,WA 98032
2014-06-03 00:00:00,503000.0,3.0,2.5,2190,2.0,1999,18649 22nd Pl NE,Lake Forest Park,WA 98155
2014-06-03 00:00:00,230000.0,3.0,2.0,1440,1.0,1942,2508 NE 7th St,Renton,WA 98056
2014-06-03 00:00:00,550000.0,4.0,2.5,2170,1.0,1980,8520 169th Ct NE,Redmond,WA 98052
2014-06-03 00:00:00,1100000.0,4.0,3.75,2930,1.5,1925,115 W Raye St,Seattle,WA 98119
2014-06-03 00:00:00,193000.0,3.0,1.5,1180,1.0,1960,454 S 190th St,Burien,WA 98148
2014-06-03 00:00:00,590000.0,4.0,4.25,2360,2.0,1939,2862 S 354th Ln,Federal Way,WA 98003
2014-06-03 00:00:00,712500.0,3.0,1.5,1660,1.0,1956,10414 SE 24th Pl,Bellevue,WA 98004
2014-06-03 00:00:00,689800.0,3.0,2.75,2390,1.0,1942,12575 Corliss Ave N,Seattle,WA 98133
2014-06-03 00:00:00,430000.0,3.0,2.0,1360,1.5,1924,4822 48th Ave SW,Seattle,WA 98116
2014-06-03 00:00:00,785200.0,3.0,2.25,1840,1.5,1910,3110 E Jefferson St,Seattle,WA 98122
2014-06-03 00:00:00,474900.0,3.0,2.25,1800,1.0,1976,20337 156th Ave NE,Woodinville,WA 98072
2014-06-03 00:00:00,1070000.0,4.0,3.75,4130,2.0,2001,14212 SE 92nd St,Newcastle,WA 98059
2014-06-03 00:00:00,435000.0,3.0,1.75,2220,1.0,1988,13009 230th Ave SE,Issaquah,WA 98027
2014-06-03 00:00:00,941500.0,5.0,3.5,3490,2.0,1980,20122 Richmond Beach Dr NW,Shoreline,WA 98177
2014-06-03 00:00:00,312000.0,4.0,2.5,1830,2.0,2003,27369 245th Ave SE,Maple Valley,WA 98038
2014-06-03 00:00:00,835000.0,4.0,2.75,1550,1.5,1930,4325 NE 43rd St,Seattle,WA 98105
2014-06-03 00:00:00,713250.0,3.0,2.0,2050,1.0,1951,2416 70th Ave SE,Mercer Island,WA 98040
2014-06-03 00:00:00,440000.0,2.0,1.0,1230,1.0,1906,3934 S Hudson St,Seattle,WA 98118
2014-06-03 00:00:00,580135.0,4.0,2.5,3150,2.0,2014,13516 164th Ave SE,Renton,WA 98059
2014-06-03 00:00:00,575000.0,3.0,2.25,3800,1.0,1976,24716 142nd Ave SE,Kent,WA 98042
2014-06-03 00:00:00,613000.0,3.0,2.5,1350,2.0,1991,819 31st Ave,Seattle,WA 98122
2014-06-03 00:00:00,235000.0,3.0,2.0,1530,1.0,1970,2925 Morris Ave S,Renton,WA 98055
2014-06-03 00:00:00,660000.0,3.0,2.5,2290,3.0,1953,2402 Delmar Dr E,Seattle,WA 98102
2014-06-03 00:00:00,280000.0,2.0,1.5,1480,1.0,1940,11405 26th Ave SW,Seattle,WA 98146
2014-06-03 00:00:00,268000.0,3.0,1.75,1970,1.0,1966,3644 Manchester Way,Kent,WA 98032
2014-06-03 00:00:00,235000.0,2.0,1.0,720,1.0,1947,5403 34th Ave SW,Seattle,WA 98126
2014-06-03 00:00:00,390000.0,3.0,2.0,1080,1.0,1947,808 NE 117th St,Seattle,WA 98125
2014-06-03 00:00:00,654950.0,4.0,2.5,2790,2.0,1987,19218 189th Pl NE,Woodinville,WA 98077
2014-06-03 00:00:00,449500.0,5.0,2.75,2040,1.0,1969,12610 NE 142nd St,Kirkland,WA 98034
2014-06-03 00:00:00,150000.0,3.0,1.0,1320,1.0,1959,1904 S 259th St,Des Moines,WA 98198
2014-06-03 00:00:00,440000.0,3.0,2.25,1680,2.0,1989,43105 SE 149th St,North Bend,WA 98045
2014-06-03 00:00:00,710000.0,3.0,2.0,2140,1.0,1928,8250 Ashworth Ave N,Seattle,WA 98103
2014-06-03 00:00:00,420000.0,3.0,1.75,1660,1.0,1981,18223 129th Pl NE,Bothell,WA 98011
2014-06-03 00:00:00,312000.0,3.0,2.25,1540,1.0,1954,9014 Ravenna Ave NE,Seattle,WA 98115
2014-06-03 00:00:00,320000.0,3.0,2.0,1880,1.0,1952,14712 SE 105th Pl,Renton,WA 98059
2014-06-03 00:00:00,235000.0,3.0,1.0,1250,1.0,1959,12522 SE 105th St,Renton,WA 98056
2014-06-03 00:00:00,437000.0,5.0,2.0,2120,1.5,1913,16633 Westside Hwy SW,Vashon,WA 98070
2014-06-03 00:00:00,545000.0,3.0,1.75,1810,1.5,1903,4331 5th Ave NW,Seattle,WA 98107
2014-06-03 00:00:00,640000.0,3.0,2.5,2370,2.0,1993,12020 SE 76th St,Newcastle,WA 98056
2014-06-03 00:00:00,432000.0,3.0,2.5,1970,2.0,2003,35317 SE Ridge St,Snoqualmie,WA 98065
2014-06-03 00:00:00,548000.0,3.0,2.5,2110,2.0,2001,17041 128th Pl NE,Woodinville,WA 98072
2014-06-03 00:00:00,830000.0,3.0,3.0,2080,1.5,2004,8359 NE Juanita Dr,Kirkland,WA 98034
2014-06-03 00:00:00,875000.0,4.0,2.25,3720,1.0,1970,2929 200th Ave SE,Sammamish,WA 98075
2014-06-03 00:00:00,409950.0,2.0,1.75,1370,1.0,1944,929 N 88th St,Seattle,WA 98103
2014-06-03 00:00:00,695000.0,4.0,2.5,2961,2.0,1998,21548 SE 28th Ln,Sammamish,WA 98075
2014-06-03 00:00:00,562100.0,3.0,2.25,2090,2.0,1983,15703 NE 113th Ct,Redmond,WA 98052
2014-06-03 00:00:00,475000.0,3.0,2.5,2600,2.0,1989,5054 NE 23rd St,Renton,WA 98059
2014-06-03 00:00:00,425000.0,3.0,2.25,1870,1.0,1978,10559 NE 150th Ct,Bothell,WA 98011
2014-06-03 00:00:00,600000.0,4.0,2.5,2620,2.0,1987,2830 216th Ave SE,Issaquah,WA 98075
2014-06-03 00:00:00,770000.0,3.0,2.5,2430,2.0,1987,15105 262nd Ave SE,Issaquah,WA 98027
2014-06-03 00:00:00,239000.0,3.0,1.75,1340,1.0,1968,26510 134th Ave SE,Kent,WA 98042
2014-06-03 00:00:00,295000.0,2.0,1.0,1170,1.0,1963,507 Janet Ave NE,North Bend,WA 98045
2014-06-03 00:00:00,560000.0,3.0,1.75,2000,1.0,1963,6110 123rd Ave NE,Kirkland,WA 98033
2014-06-03 00:00:00,613000.0,5.0,2.5,2070,1.0,1967,1813 177th Ave NE,Bellevue,WA 98008
2014-06-03 00:00:00,960000.0,4.0,3.0,4590,2.0,1981,13003 13th Ave NW,Seattle,WA 98177
2014-06-03 00:00:00,847000.0,5.0,1.0,2550,2.5,1905,805 30th Ave,Seattle,WA 98122
2014-06-03 00:00:00,206000.0,3.0,1.0,1060,1.0,1962,35014 19th Ave SW,Federal Way,WA 98023
2014-06-03 00:00:00,253000.0,2.0,1.75,1220,1.0,1921,506 Wells Ave N,Renton,WA 98057
2014-06-03 00:00:00,430000.0,4.0,2.25,1790,1.0,1973,19534 34th Ave NE,Lake Forest Park,WA 98155
2014-06-03 00:00:00,605000.0,3.0,2.0,2060,1.0,1947,510 N 70th St,Seattle,WA 98103
2014-06-03 00:00:00,425000.0,2.0,2.5,1140,3.0,2007,2017 NW 59th St,Seattle,WA 98107
2014-06-03 00:00:00,720000.0,4.0,2.5,2870,2.0,1986,24146 SE 45th Pl,Issaquah,WA 98029
2014-06-03 00:00:00,375900.0,6.0,1.5,2550,1.0,1958,31207 22nd Ave SW,Federal Way,WA 98023
2014-06-03 00:00:00,1298000.0,4.0,3.5,2790,1.5,1985,4510 89th Ave SE,Mercer Island,WA 98040
